productid,categoryid
B0BJ6P3LSK,10352
B0BJ6P3LSK,10001
B0BJ6P3LSK,10349
B0BJ6P3LSK,10255
B09HS1NDRQ,10136
B09HS1NDRQ,10167
B09HS1NDRQ,10141
B09HS1NDRQ,10220
B09HS1NDRQ,10178
B09HS1NDRQ,10177
B018SJJ0GE,10136
B018SJJ0GE,10167
B018SJJ0GE,10137
B018SJJ0GE,10286
B018SJJ0GE,10267
B09FPP3R1D,10136
B09FPP3R1D,10167
B09FPP3R1D,10137
B09FPP3R1D,10286
B09FPP3R1D,10086
B01F7B2JCI,10136
B01F7B2JCI,10167
B01F7B2JCI,10137
B01F7B2JCI,10044
B01F7B2JCI,10315
B01F7B2JCI,10094
B01F7B2JCI,10046
B01F7B2JCI,10186
B09NNZ1GF7,10136
B09NNZ1GF7,10167
B09NNZ1GF7,10137
B09NNZ1GF7,10336
B09NNZ1GF7,10042
B09NNZ1GF7,10158
B09NNZ1GF7,10160
B09NNZ1GF7,10302
B09NNZ1GF7,10001
B09NNZ1GF7,10180
B01CS4A5V4,10136
B01CS4A5V4,10167
B01CS4A5V4,10134
B01CS4A5V4,10056
B01CS4A5V4,10006
B01CS4A5V4,10229
B01CS4A5V4,10001
B01CS4A5V4,10104
B0BL11S5QK,10136
B0BL11S5QK,10167
B0BL11S5QK,10137
B0BL11S5QK,10286
B0BL11S5QK,10147
B09BL2KHQW,10136
B09BL2KHQW,10167
B09BL2KHQW,10137
B09BL2KHQW,10352
B09BL2KHQW,10001
B09BL2KHQW,10351
B081RLM75M,10136
B081RLM75M,10167
B081RLM75M,10137
B081RLM75M,10336
B081RLM75M,10042
B081RLM75M,10158
B081RLM75M,10160
B081RLM75M,10302
B081RLM75M,10001
B081RLM75M,10180
B07SYYVP69,10136
B07SYYVP69,10167
B07SYYVP69,10137
B07SYYVP69,10286
B07SYYVP69,10164
B07SYYVP69,10143
B07SYYVP69,10090
B0BDZWMGZ1,10136
B0BDZWMGZ1,10167
B0BDZWMGZ1,10137
B0BDZWMGZ1,10286
B0BDZWMGZ1,10198
B078JT7LTD,10136
B078JT7LTD,10167
B078JT7LTD,10137
B078JT7LTD,10286
B078JT7LTD,10198
B09WF4Q7B3,10136
B09WF4Q7B3,10167
B09WF4Q7B3,10137
B09WF4Q7B3,10336
B09WF4Q7B3,10042
B09WF4Q7B3,10158
B09WF4Q7B3,10160
B09WF4Q7B3,10302
B09WF4Q7B3,10001
B09WF4Q7B3,10303
B092R48XXB,10136
B092R48XXB,10167
B092R48XXB,10137
B092R48XXB,10336
B092R48XXB,10042
B092R48XXB,10158
B092R48XXB,10339
B092R48XXB,10109
B092R48XXB,10265
B00KIDSU8S,10136
B00KIDSU8S,10167
B00KIDSU8S,10134
B00KIDSU8S,10056
B00KIDSU8S,10006
B00KIDSU8S,10105
B00KIDSU8S,10097
B0977CGNJJ,10136
B0977CGNJJ,10167
B0977CGNJJ,10137
B0977CGNJJ,10286
B0977CGNJJ,10298
B08WWKM5HQ,10136
B08WWKM5HQ,10167
B08WWKM5HQ,10134
B08WWKM5HQ,10056
B08WWKM5HQ,10006
B08WWKM5HQ,10105
B08WWKM5HQ,10036
B015GX9Y0W,10136
B015GX9Y0W,10167
B015GX9Y0W,10137
B015GX9Y0W,10286
B015GX9Y0W,10345
B015GX9Y0W,10160
B089BDBDGM,10136
B089BDBDGM,10167
B089BDBDGM,10141
B089BDBDGM,10220
B089BDBDGM,10178
B089BDBDGM,10177
B0BPBG712X,10136
B0BPBG712X,10167
B0BPBG712X,10134
B0BPBG712X,10056
B0BPBG712X,10006
B0BPBG712X,10266
B0BPBG712X,10103
B00JBNZPFM,10136
B00JBNZPFM,10167
B00JBNZPFM,10137
B00JBNZPFM,10336
B00JBNZPFM,10042
B00JBNZPFM,10158
B00JBNZPFM,10339
B00JBNZPFM,10109
B00JBNZPFM,10356
B08N6P8G5K,10136
B08N6P8G5K,10167
B08N6P8G5K,10137
B08N6P8G5K,10286
B08N6P8G5K,10067
B08N6P8G5K,10004
B07NPBG1B4,10136
B07NPBG1B4,10167
B07NPBG1B4,10134
B07NPBG1B4,10056
B07NPBG1B4,10006
B07NPBG1B4,10105
B07NPBG1B4,10235
B01MRARGBW,10136
B01MRARGBW,10167
B01MRARGBW,10137
B01MRARGBW,10352
B01MRARGBW,10001
B01MRARGBW,10351
B07VZYMQNZ,10136
B07VZYMQNZ,10167
B07VZYMQNZ,10137
B07VZYMQNZ,10286
B07VZYMQNZ,10164
B07VZYMQNZ,10143
B07VZYMQNZ,10090
B01L7C4IU2,10136
B01L7C4IU2,10167
B01L7C4IU2,10134
B01L7C4IU2,10056
B01L7C4IU2,10006
B01L7C4IU2,10105
B01L7C4IU2,10036
B09H7JDJCW,10136
B09H7JDJCW,10167
B09H7JDJCW,10137
B09H7JDJCW,10044
B09H7JDJCW,10315
B09H7JDJCW,10094
B09H7JDJCW,10080
B07F6GXNPB,10136
B07F6GXNPB,10167
B07F6GXNPB,10137
B07F6GXNPB,10336
B07F6GXNPB,10042
B07F6GXNPB,10158
B07F6GXNPB,10339
B07F6GXNPB,10109
B07F6GXNPB,10337
B07F6GXNPB,10338
B07F6GXNPB,10122
B0B97D658R,10136
B0B97D658R,10167
B0B97D658R,10134
B0B97D658R,10056
B0B97D658R,10006
B0B97D658R,10144
B09NFSHCWN,10136
B09NFSHCWN,10167
B09NFSHCWN,10134
B09NFSHCWN,10056
B09NFSHCWN,10006
B09NFSHCWN,10266
B09NFSHCWN,10089
B076VQS87V,10136
B076VQS87V,10167
B076VQS87V,10137
B076VQS87V,10336
B076VQS87V,10042
B076VQS87V,10158
B076VQS87V,10160
B076VQS87V,10302
B076VQS87V,10001
B076VQS87V,10081
B09LMMFW3S,10136
B09LMMFW3S,10167
B09LMMFW3S,10137
B09LMMFW3S,10044
B09LMMFW3S,10315
B09LMMFW3S,10094
B09LMMFW3S,10195
B0BBLHTRM9,10136
B0BBLHTRM9,10167
B0BBLHTRM9,10137
B0BBLHTRM9,10352
B0BBLHTRM9,10001
B0BBLHTRM9,10351
B0BJYSCWFQ,10136
B0BJYSCWFQ,10167
B0BJYSCWFQ,10137
B0BJYSCWFQ,10286
B0BJYSCWFQ,10345
B0BJYSCWFQ,10160
B0187F2IOK,10136
B0187F2IOK,10167
B0187F2IOK,10137
B0187F2IOK,10286
B0187F2IOK,10125
B0B8CB7MHW,10136
B0B8CB7MHW,10167
B0B8CB7MHW,10137
B0B8CB7MHW,10286
B0B8CB7MHW,10121
B07K19NYZ8,10136
B07K19NYZ8,10167
B07K19NYZ8,10134
B07K19NYZ8,10056
B07K19NYZ8,10006
B07K19NYZ8,10266
B07K19NYZ8,10103
B08ZXZ362Z,10136
B08ZXZ362Z,10167
B08ZXZ362Z,10137
B08ZXZ362Z,10281
B08ZXZ362Z,10001
B08ZXZ362Z,10280
B08ZXZ362Z,10092
B00GHL8VP2,10136
B00GHL8VP2,10167
B00GHL8VP2,10134
B00GHL8VP2,10056
B00GHL8VP2,10006
B00GHL8VP2,10266
B00GHL8VP2,10089
B0B9JZW1SQ,10136
B0B9JZW1SQ,10167
B0B9JZW1SQ,10137
B0B9JZW1SQ,10286
B0B9JZW1SQ,10197
B0B9JZW1SQ,10040
B00TI8E7BI,10136
B00TI8E7BI,10167
B00TI8E7BI,10137
B00TI8E7BI,10286
B00TI8E7BI,10164
B00TI8E7BI,10143
B00TI8E7BI,10090
B07J9KXQCC,10136
B07J9KXQCC,10167
B07J9KXQCC,10134
B07J9KXQCC,10056
B07J9KXQCC,10006
B07J9KXQCC,10266
B07J9KXQCC,10089
B0B3JSWG81,10136
B0B3JSWG81,10167
B0B3JSWG81,10137
B0B3JSWG81,10336
B0B3JSWG81,10042
B0B3JSWG81,10158
B0B3JSWG81,10160
B0B3JSWG81,10302
B0B3JSWG81,10001
B0B3JSWG81,10180
B08L7J3T31,10136
B08L7J3T31,10167
B08L7J3T31,10137
B08L7J3T31,10352
B08L7J3T31,10001
B08L7J3T31,10351
B01M6453MB,10136
B01M6453MB,10167
B01M6453MB,10137
B01M6453MB,10286
B01M6453MB,10263
B01M6453MB,10230
B009P2LIL4,10136
B009P2LIL4,10167
B009P2LIL4,10134
B009P2LIL4,10056
B009P2LIL4,10006
B009P2LIL4,10266
B009P2LIL4,10133
B00J5DYCCA,10136
B00J5DYCCA,10167
B00J5DYCCA,10134
B00J5DYCCA,10056
B00J5DYCCA,10006
B00J5DYCCA,10105
B00J5DYCCA,10097
B01486F4G6,10136
B01486F4G6,10167
B01486F4G6,10137
B01486F4G6,10286
B01486F4G6,10269
